clean_tags,hashtags,date,Year,Month,Day,user_id,username,name,tweet,language,mentions,replies_count,retweets_count,likes_count,link,retweet,reply_to
"uprootthesystem, fridaysforfuture, cambo","['uprootthesystem', 'fridaysforfuture', 'cambo']",2021-12-03,2021,12,3,1093438809344229376,finlaypringle,UllapoolSharkAmbassador,School Strike Week 155  Fantastic news that @Shell have decided not to finance the Cambo oilfield ! Make no mistake this is down to all the amazing campaign work on this issue. Power to the people ! The people got the power !  #UprootTheSystem #FridaysForFuture #Cambo  https://t.co/FqhgXGfEZH,en,"[{'screen_name': 'shell', 'name': 'shell', 'id': '20663500'}]",2,13,40,https://twitter.com/FinlayPringle/status/1466698420647780355,False,[]
"fridaysforfuture, stopfakerenewables","['fridaysforfuture', 'stopfakerenewables']",2021-12-03,2021,12,3,1320250946916651015,lifewithsommer,Sommer Ackerman,"Week 66. We need to protect more forests. There is so much exploitation of forests going on around the world and people know very little about it. Forests are our friends, we must protect carbon sinks and biodiversity. #FridaysForFuture #StopFakeRenewables  https://t.co/wXCSef8kVP",en,[],37,346,1663,https://twitter.com/lifewithsommer/status/1466712433872015362,False,[]
"uprootthesystem, fridaysforfuture, climateaction, extinctionrebellion","['uprootthesystem', 'fridaysforfuture', 'climateaction', 'extinctionrebellion']",2021-12-03,2021,12,3,3296853818,ibraheemlass,ibraheem mohammed 🇳🇬,We don't need fossil fuel industries because it melting our future.  School strike week 5.  #UprootTheSystem #FridaysForFuture #ClimateAction  #ExtinctionRebellion  https://t.co/nQ9f9uUgNz,en,[],2,12,16,https://twitter.com/ibraheemlass/status/1466696191337545728,False,[]
"klimakrise, packenwiresan","['klimakrise', 'packenwiresan']",2021-12-04,2021,12,4,1072187272815149057,fridayforfuture,Fridays for Future Germany,"Während @OlafScholz beim Parteitag der SPD heute von der #Klimakrise als Menschheitsherausforderung spricht, wird der Koalitionsvertrag seiner Regierung dem 1,5°C-Limit nicht gerecht. Wie oft müssen wir eure Parteizentralen noch blockieren, bis Ihr adäquat handelt? #PackenWirEsAn",de,"[{'screen_name': 'olafscholz', 'name': 'olaf scholz', 'id': '38150247'}]",48,116,888,https://twitter.com/FridayForFuture/status/1467157044331491338,False,[]
"climatestrike, climateactionnow, fridaysforfuture, fffportlandmetro, facetheclimateemergency, actonclimate","['climatestrike', 'climateactionnow', 'fridaysforfuture', 'fffportlandmetro', 'facetheclimateemergency', 'actonclimate']",2021-12-04,2021,12,4,952636350158819328,rhosking252,Robert Redmayne Hosking,🌎🌿👇 Solidarity Abner...!✌️💚🌱 For: Week 92: #ClimateStrike #ClimateActionNow #FridaysForFuture #FFFPortlandMetro #FaceTheClimateEmergency 🗣️📢🆘🔥🌊🌎🌊🔥🆘🌿 #ActOnClimate,en,[],2,5,11,https://twitter.com/rhosking252/status/1467141459375706115,False,[]
"climatestrike, climateactionnow, climateaction, fridaysforfuture, fffportlandmetro, facetheclimateemergency, actonclimate","['climatestrike', 'climateactionnow', 'climateaction', 'fridaysforfuture', 'fffportlandmetro', 'facetheclimateemergency', 'actonclimate']",2021-12-04,2021,12,4,812902930864971776,abner4action,Abner For Action,Week 92  Climate change is still here! What are we doing about it?   #ClimateStrike #ClimateActionNow #ClimateAction #FridaysForFuture #FFFPortlandMetro #FaceTheClimateEmergency #ActOnClimate  https://t.co/uErdyaINDb,en,[],7,52,204,https://twitter.com/Abner4Action/status/1466957512456892422,False,[]
"climatebrawl, climatecrisis, climateemergency, climateaction, climatestrike, fridaysforfuture","['climatebrawl', 'climatecrisis', 'climateemergency', 'climateaction', 'climatestrike', 'fridaysforfuture']",2021-12-04,2021,12,4,904408999,geraldkutney,Gerald Kutney - a friend of #ClimateBrawl 🌎🌍🌏,"""Resistance must be loud"" when ""scientific facts are denied."" - the friends of #ClimateBrawl agree 100%  #ClimateCrisis #ClimateEmergency #ClimateAction #ClimateStrike #FridaysForFuture",en,[],9,65,170,https://twitter.com/GeraldKutney/status/1466910072374710278,False,[]
"climatestrikeonline, climatestrike, fridaysforfuture","['climatestrikeonline', 'climatestrike', 'fridaysforfuture']",2021-12-04,2021,12,4,1068957380086587392,dyland1496,Dylan Delgado,"#climatestrikeonline Week 90  We don't need to terraform (and potentially ruin) another planet right now, we need to save ours now.  #climatestrike #fridaysforfuture  https://t.co/ougjanYrIU",en,[],2,10,25,https://twitter.com/Dyland1496/status/1466995574713077765,False,[]
"fridaysforfuture, standforplanet, uprootthesystem","['fridaysforfuture', 'standforplanet', 'uprootthesystem']",2021-12-06,2021,12,6,1292840557992181762,standforplanet,Stand For Planet 🌏,"No Matter How Small You Are Working For Climate, Just Keep Doing Because Everything You Do Counts. #FridaysForFuture #StandForPlanet #UprootTheSystem",en,[],2,3,13,https://twitter.com/StandForPlanet/status/1467915242965553161,False,[]
"wind, energy, tech, energytransition, cleanenergy, climateaction, sdgs, carbon, fridaysforfuture, pollution, endcoal, renewableenergy, climate, climatecrisis, sustainability","['wind', 'energy', 'tech', 'energytransition', 'cleanenergy', 'climateaction', 'sdgs', 'carbon', 'fridaysforfuture', 'pollution', 'endcoal', 'renewableenergy', 'climate', 'climatecrisis', 'sustainability']",2021-12-06,2021,12,6,59386332,arikring,Arik Ring - Energy Engineering Expert,@HansLak @TheRealNumber6 @RisePDX @Jackthelad1947 @seth_leitman @debraruh @charluv2011 @wernerkeil @pegb_ @SaleemulHuq @stracma @raduede @Tecgale @MarianSmedley @kirillklip @MLCzone @NPSusa @iwantmynbn @enricomolinari @Hal_Good @OlumideIDOWU @lalitapetila @sddphoto @AdamRogers2030 @JukkaPSeppl @lillith6 @climateguyw @markburgerenerg @AmandaRay02 @StopAdaniCairns @ClayEngberg @suzlette333 @mzjacobson @ProfStrachan @01000011CS @MarcVegan @JohnRMoffitt @dannyksfun @Hazloe3 @NJdoc @a_fly_guy @suekhi @EarthAccounting @7adair @BigEers @ChristineMilne Offshore #Wind #Energy Amazing #Tech 4 #EnergyTransition  Pls RT  #CleanEnergy #ClimateAction #SDGs #Carbon #FridaysForFuture #Pollution #EndCoal #RenewableEnergy #Climate #ClimateCrisis #Sustainability @CurieuxExplorer @mvollmer1 @ComesAnnemrie @mwt2008  https://t.co/8YpIX8jWsP,en,"[{'screen_name': 'curieuxexplorer', 'name': 'dev khanna', 'id': '1249601030502756353'}, {'screen_name': 'mvollmer1', 'name': 'dr. marcell vollmer 🇺🇦 #staysafe & carpe diem', 'id': '99674560'}, {'screen_name': 'mwt2008', 'name': 'mark w tebbutt', 'id': '14132290'}]",2,76,61,https://twitter.com/arikring/status/1467983357300588553,False,"[{'screen_name': 'HansLak', 'name': 'Hans Lak #Mission2030 🌎 A Team', 'id': '21389328'}, {'screen_name': 'TheRealNumber6', 'name': 'John Drake (332)', 'id': '222642610'}, {'screen_name': 'RisePDX', 'name': '🇷evolution Streams', 'id': '392450467'}, {'screen_name': 'Jackthelad1947', 'name': 'John Pratt', 'id': '172081908'}, {'screen_name': 'seth_leitman', 'name': 'Seth Leitman', 'id': '23431221'}, {'screen_name': 'debraruh', 'name': 'Debra Ruh', 'id': '17905508'}, {'screen_name': 'charluv2011', 'name': 'Pure True Love 💕 🇧🇿', 'id': '731019727'}, {'screen_name': 'wernerkeil', 'name': 'Werner Keil', 'id': '50013926'}, {'screen_name': 'pegb_', 'name': '꧁ Peggy ꧂ 🌱🌻☀️🌊🐙🐝🦁', 'id': '8508262'}, {'screen_name': 'SaleemulHuq', 'name': 'Saleemul Huq', 'id': '25081451'}, {'screen_name': 'stracma', 'name': 'Andreea STRACHINESCU #sustainability #innovation', 'id': '3016840503'}, {'screen_name': 'raduede', 'name': 'Richard Duede', 'id': '28408996'}, {'screen_name': 'Tecgale', 'name': 'Galebee', 'id': '758124958610444288'}, {'screen_name': 'MarianSmedley', 'name': 'Marian Smedley', 'id': '327246006'}, {'screen_name': 'kirillklip', 'name': 'Kirill Klip 🌎 ⚡️⛏ #Gold & #rEVolution 🔌🔋🚘', 'id': '132288724'}, {'screen_name': 'MLCzone', 'name': '⚖️ On the Left Coast', 'id': '1957948550'}, {'screen_name': 'NPSusa', 'name': 'Neil', 'id': '49053573'}, {'screen_name': 'iwantmynbn', 'name': 'Lobster PM 2.0 🦞', 'id': '1344228505'}, {'screen_name': 'enricomolinari', 'name': '🔛 Enrico Molinari #BNPParibasPartner 🇮🇹🇪🇺🇺🇸', 'id': '75673231'}, {'screen_name': 'Hal_Good', 'name': 'Harold (Hal) Good, NIGP-CPP, CPPO', 'id': '29005683'}, {'screen_name': 'OlumideIDOWU', 'name': 'Mr. Climate🕊', 'id': '40955185'}, {'screen_name': 'lalitapetila', 'name': 'lalita petila', 'id': '591459578'}, {'screen_name': 'sddphoto', 'name': 'Sharon Dennis', 'id': '1598812760'}, {'screen_name': 'AdamRogers2030', 'name': '#TakingActionOnline for the #SDGs', 'id': '1497787496'}, {'screen_name': 'JukkaPSeppl', 'name': 'Jukka P.Seppälä 💛💙🇫🇮🇪🇺 #standwithUkraine', 'id': '1731665011'}, {'screen_name': 'lillith6', 'name': 'Lillian', 'id': '56625292'}, {'screen_name': 'climateguyw', 'name': 'Guy Walton', 'id': '766072848268091392'}, {'screen_name': 'markburgerenerg', 'name': 'Mark Burger 🇺🇸☀️🌈', 'id': '120969408'}, {'screen_name': 'AmandaRay02', 'name': 'Amanda Ray', 'id': '2240373626'}, {'screen_name': 'StopAdaniCairns', 'name': 'Stop Adani Cairns', 'id': '773362619830849536'}, {'screen_name': 'ClayEngberg', 'name': 'Clay Engberg', 'id': '1524952110'}, {'screen_name': 'suzlette333', 'name': 'SusanButcher👁️🇺🇦#Environment#Leftie#Meditation', 'id': '45291573'}, {'screen_name': 'mzjacobson', 'name': 'Mark Z. Jacobson', 'id': '114040486'}, {'screen_name': 'ProfStrachan', 'name': 'Prof. Peter Strachan', 'id': '2562240601'}, {'screen_name': '01000011CS', 'name': 'ℭ𝔥𝔞𝔯𝔩𝔦𝔢⏳🎗🍀#FreeAssange #FreePalestine', 'id': '2826768270'}, {'screen_name': 'MarcVegan', 'name': '🌊🇺🇦🇺🇦🇺🇦Ukraine VoteBlue 🌊', 'id': '2516013102'}, {'screen_name': 'JohnRMoffitt', 'name': 'John Moffitt 🌊🌊🧢🧢', 'id': '1969346438'}, {'screen_name': 'dannyksfun', 'name': 'Danny Kennedy', 'id': '58034702'}, {'screen_name': 'Hazloe3', 'name': 'Hazloe3💎#Fintech⚡#Business💦#growthhacking', 'id': '904726658996998150'}, {'screen_name': 'NJdoc', 'name': 'Mark', 'id': '21460496'}, {'screen_name': 'a_fly_guy', 'name': 'Lars❄️#FBR🇳🇴', 'id': '18066377'}, {'screen_name': 'suekhi', 'name': 'Suki 🐝 Ban Assault Weapons', 'id': '1539564943'}, {'screen_name': 'EarthAccounting', 'name': 'Earth Accounting', 'id': '2527904352'}, {'screen_name': '7adair', 'name': 'agflood', 'id': '104458505'}, {'screen_name': 'BigEers', 'name': 'BigEers', 'id': '36545100'}, {'screen_name': 'ChristineMilne', 'name': 'Christine Milne AO', 'id': '43792125'}]"
"ohnemeinenphysiotherapeuten, therapeutenamlimit, gesundheitkämpft, unten, einesorgeweniger, heimatstern, noafd, fridaysforfuture, legalizeit, richtermüller, cannabisverfolgungstop","['ohnemeinenphysiotherapeuten', 'therapeutenamlimit', 'gesundheitkämpft', 'unten', 'einesorgeweniger', 'heimatstern', 'noafd', 'fridaysforfuture', 'legalizeit', 'richtermüller', 'cannabisverfolgungstop']",2021-12-07,2021,12,7,3208594605,jmxmertens,Jörg Mertens🥦🌈🇺🇦#EineSorgeWeniger,Guten Morgen vom Hirschgarten 👋😷wünsche wohl geruht zu haben! DIENSTAG IST 😎 #ohnemeinenphysiotherapeuten #therapeutenamlimit #gesundheitkämpft #unten #einesorgeweniger #heimatstern #noafd #FridaysForFuture #LegalizeIt #RichterMüller ✊💪🌈☕🍀💉🥦#CannabisVerfolgungStop!,de,[],3,8,14,https://twitter.com/JmxMertens/status/1468027356992397314,False,[]
"klimawandel, gretathunberg, fridaysforfuture","['klimawandel', 'gretathunberg', 'fridaysforfuture']",2021-12-08,2021,12,8,3019759383,joe_kicrows,"Joe Kicrows®,a.k.⛪,objektiv,Dart🎯,💙🇦🇹🇭🇺🇮🇱","Das muss der #Klimawandel sein, vor dem von #GretaThunberg, #FridaysForFuture und andere Hysteriker immer reden bzw. schulschwänzend hopsen...",de,[],2,4,10,https://twitter.com/Joe_Kicrows/status/1468488204177317889,False,[]
kanzlerwahl,['kanzlerwahl'],2021-12-08,2021,12,8,1072187272815149057,fridayforfuture,Fridays for Future Germany,"Kleine Erinnerung für @olafscholz, @ABaerbock &amp; @c_lindner: Eure Klimaziele reichen nicht aus für 1,5°C – in den nächsten 100 Tagen muss nachgeschärft werden! #Kanzlerwahl  https://t.co/CvPHmVMTDZ",de,"[{'screen_name': 'olafscholz', 'name': 'olaf scholz', 'id': '38150247'}, {'screen_name': 'abaerbock', 'name': 'außenministerin annalena baerbock', 'id': '1469264387512979461'}, {'screen_name': 'c_lindner', 'name': 'christian lindner', 'id': '122104353'}]",64,402,1973,https://twitter.com/FridayForFuture/status/1468510779917967368,False,[]
"eiffelturmtag, makeparisreal","['eiffelturmtag', 'makeparisreal']",2021-12-08,2021,12,8,1129442566326358016,p4f_leipzig,Parents for Future Leipzig #Eiffelturmtag,"""Ich finde den #Eiffelturmtag großartig!"" @CKemfert unterstützt @parents4future, die mit Eiffelturm und 100-Tage-Forderungen von @FridayForFuture @sciforfuture die MdB zur Umsetzung des Pariser Abkommens anmahnen. #MakeParisReal ▶️ https://t.co/p757EuETN4 ▶️ https://t.co/6UkZIIxCKW  https://t.co/4iyKPbI056",de,"[{'screen_name': 'ckemfert', 'name': 'claudia kemfert 🇺🇦', 'id': '48406195'}, {'screen_name': 'parents4future', 'name': 'parents for future #endfossilfuels', 'id': '1096766566279073792'}, {'screen_name': 'fridayforfuture', 'name': 'fridays for future germany', 'id': '1072187272815149057'}, {'screen_name': 'sciforfuture', 'name': 'scientists for future 🇩🇪', 'id': '1103391316464058369'}]",2,20,67,https://twitter.com/P4F_Leipzig/status/1468515750726021120,False,[]
"atomkraft, klimaneutral, klimakrise","['atomkraft', 'klimaneutral', 'klimakrise']",2021-12-08,2021,12,8,825306344961998848,volksverpetzer,Volksverpetzer,"Ist #Atomkraft nicht #klimaneutral &amp; die Lösung gegen die #Klimakrise? Eine neue Debatte um einen Ausstieg aus dem Ausstieg zeigt, dass Befürworter wie Gegner gleichermaßen oftmals im Unklaren über Fakten sind. von @DerGraslutscher. @FridayForFuture   https://t.co/YELDdhTcwu",de,"[{'screen_name': 'dergraslutscher', 'name': 'der graslutscher', 'id': '2284854788'}, {'screen_name': 'fridayforfuture', 'name': 'fridays for future germany', 'id': '1072187272815149057'}]",33,92,347,https://twitter.com/Volksverpetzer/status/1468530464008941571,False,[]
"gretathunberg, sweden, fridaysforfuture, climatestrike, climatechange, climatecrisis","['gretathunberg', 'sweden', 'fridaysforfuture', 'climatestrike', 'climatechange', 'climatecrisis']",2021-12-08,2021,12,8,90466734,gjallarhornet,Oden,Greta Thunberg and Angela Merkel triumph at the Women of Europe Awards   #GretaThunberg @GretaThunberg #Sweden #FridaysForFuture #ClimateStrike #ClimateChange #ClimateCrisis     https://t.co/EtAI1igaNh,en,"[{'screen_name': 'gretathunberg', 'name': 'greta thunberg', 'id': '1006419421244678144'}]",2,11,45,https://twitter.com/Gjallarhornet/status/1468655661726810134,False,[]
"fridaysforfuture, winteriscoming, schnee, schneefall","['fridaysforfuture', 'winteriscoming', 'schnee', 'schneefall']",2021-12-09,2021,12,9,1240737262465437697,hmissethon,Hannes Missethon,Wo sind die #FridaysForFuture wenn man sie zum Schneeschaufeln braucht. Wieder mal keiner da. 🙄 #WinterIsComing #Schnee #Schneefall  https://t.co/V05soZUNUl,de,[],14,18,99,https://twitter.com/HMissethon/status/1468978338664439809,False,[]
"fridaysforfuture, vancouver, climateaction, climate, vanpoli","['fridaysforfuture', 'vancouver', 'climateaction', 'climate', 'vanpoli']",2021-12-09,2021,12,9,1426600034582208512,fff_vancouver,Fridays For Future Vancouver,🎉🤗🎊🍾🥳🎈🎉🤗🎊🍾🥳🎈 Tomorrow is the 20th #FridaysForFuture #Vancouver since we started!  Will you come JOIN US in front of City Hall from 12-2pm to demand urgent #ClimateAction from our elected leaders?  Our planet is heating up. There is NO time to waste! #climate #vanpoli  https://t.co/wrzUbt0aMM,en,[],2,39,53,https://twitter.com/fff_vancouver/status/1469047682077503489,False,[]
"ampel, klimaschutzgesetz, fridaysforfuture","['ampel', 'klimaschutzgesetz', 'fridaysforfuture']",2021-12-09,2021,12,9,136266976,lgbeutin,Lorenz Gösta Beutin ☮️ Нет войне!,"Schau an, das ist zwar keine Überraschung, aber dennoch erwähnenswert: Grüne haben sich bei den #Ampel-Verhandlungen für eine Aufweichung des #Klimaschutzgesetz stark gemacht (das eh schon zu schwach war!)  🤷 #fridaysforfuture",de,[],3,10,47,https://twitter.com/lgbeutin/status/1468929212186828807,False,[]
"baerbock, fridaysforfuture","['baerbock', 'fridaysforfuture']",2021-12-09,2021,12,9,849741996642250752,levikrasnitz,Levi Krasnitz 2030,"Als könnte sich #Baerbock mit den Franzosen nicht ebenso gut per Video austauschen. Wenn sie dafür das Flugzeug nimmt, sieht man, wie heuchlerisch die Grünen doch sind. #FridaysForFuture",de,[],12,7,38,https://twitter.com/levikrasnitz/status/1468872171837607942,False,[]
fridaysforfuture,['fridaysforfuture'],2021-12-09,2021,12,9,126978307,kl_stone,Klaus Steinfelder,Das ist ja schon mal gar kein schlechter Start....  #FridaysForFuture   Europaweite Debatte: Baerbock lehnt Frankreichs Pläne zu »grüner« Atomkraft weiter ab  https://t.co/c7Y1IRf3Ry via @derspiegel,de,"[{'screen_name': 'derspiegel', 'name': 'der spiegel', 'id': '2834511'}]",7,10,71,https://twitter.com/Kl_Stone/status/1468921267256541187,False,[]
"ohnemeinenphysiotherapeuten, therapeutenamlimit, gesundheitkämpft, unten, einesorgeweniger, heimatstern, noafd, fridaysforfuture, legalizeit, richtermüller","['ohnemeinenphysiotherapeuten', 'therapeutenamlimit', 'gesundheitkämpft', 'unten', 'einesorgeweniger', 'heimatstern', 'noafd', 'fridaysforfuture', 'legalizeit', 'richtermüller']",2021-12-10,2021,12,10,3208594605,jmxmertens,Jörg Mertens🥦🌈🇺🇦#EineSorgeWeniger,Guten Morgen vom Hirschgarten 👋😷Freitag is unds Wochaend is nah! #ohnemeinenphysiotherapeuten #therapeutenamlimit #gesundheitkämpft #unten #einesorgeweniger #heimatstern #noafd #FridaysForFuture #LegalizeIt #RichterMüller ✊💪🌈☕🍀💉🥦get vaccinated💉💉💉,de,[],4,3,10,https://twitter.com/JmxMertens/status/1469144662158061569,False,[]
"fridaysforfuture, facetheclimateemergency, uprootthesystem","['fridaysforfuture', 'facetheclimateemergency', 'uprootthesystem']",2021-12-10,2021,12,10,846421584,johnkerrrrr,Joao Duccini,University strike week 93 Fancy pants for future yay #FridaysForFuture #FaceTheClimateEmergency #UprootTheSystem  https://t.co/ocsywmsBfd,en,[],8,46,206,https://twitter.com/Johnkerrrrr/status/1469301129469120524,False,[]
"climateaction, fridaysforfuture, climatecrisis, climatebrawl, climateemergency","['climateaction', 'fridaysforfuture', 'climatecrisis', 'climatebrawl', 'climateemergency']",2021-12-10,2021,12,10,904408999,geraldkutney,Gerald Kutney - a friend of #ClimateBrawl 🌎🌍🌏,Climate stripes are a great way to show your support for #ClimateAction &amp; #FridaysForFuture.  I use them (Canada) for my desktop display.  Get your warming stripes here -  https://t.co/wM7zmeYMyg - thanks to @ed_hawkins  #ClimateCrisis #ClimateBrawl #ClimateEmergency  https://t.co/97TfVPnjnh,en,"[{'screen_name': 'ed_hawkins', 'name': 'ed hawkins', 'id': '70736359'}]",3,21,36,https://twitter.com/GeraldKutney/status/1469304007009185793,False,[]
"dublin, fridaysforfuture, climateemergency, climatestrike, climateactionnow","['dublin', 'fridaysforfuture', 'climateemergency', 'climatestrike', 'climateactionnow']",2021-12-10,2021,12,10,74728226,janemellett,Jane Mellett,Week 157 for #Dublin #FridaysForFuture supporters. @GretaThunberg #ClimateEmergency #ClimateStrike #ClimateActionNow  https://t.co/20ivw9pHVj,en,"[{'screen_name': 'gretathunberg', 'name': 'greta thunberg', 'id': '1006419421244678144'}]",3,29,98,https://twitter.com/Janemellett/status/1469311599693471745,False,[]
"climatestrike, fridaysforfuture, youthstrike4climate","['climatestrike', 'fridaysforfuture', 'youthstrike4climate']",2021-12-10,2021,12,10,1133016751799771138,elijahmckenzee,Elijah Mckenzie-Jackson,Climate strike on ice! Seeing friends &amp; having fun is so important. We are kids after all! So today I'm with my best-friends ice skating.   They do say rest is resistance! #Climatestrike #FridaysForFuture #Youthstrike4Climate  https://t.co/ORMKOYa0Tm,en,[],3,14,116,https://twitter.com/elijahmckenzee/status/1469311690399535107,False,[]
"climateaction, climatestrike, schoolstrike4climate, fridaysforfuture","['climateaction', 'climatestrike', 'schoolstrike4climate', 'fridaysforfuture']",2021-12-10,2021,12,10,1097619150342680576,matovu_bob,Bob Matovu,They are fast to protect financial institutions but very slow to protect our planet.  They are intentionally delaying #ClimateAction to continue making profits from dirty energy. We'll #ClimateStrike until they listen to us. #schoolstrike4climate #FridaysForFuture  https://t.co/iuYe0qcRYL,en,[],2,60,225,https://twitter.com/matovu_bob/status/1469315376559316996,False,[]
"climatejustice, paarsevrijdag, fridaysforfuture, uprootthesystem","['climatejustice', 'paarsevrijdag', 'fridaysforfuture', 'uprootthesystem']",2021-12-10,2021,12,10,1411775834931744769,forfuturerm,Fridays For Future Roermond,"Week 29, naast #ClimateJustice stond vandaag ook #PaarseVrijdag centraal🟪! #FridaysForFuture #UprootTheSystem  https://t.co/Sfy9TdrXOK",nl,[],2,29,106,https://twitter.com/ForFutureRM/status/1469324630280355846,False,[]
"climatebrawl, climateaction, fridaysforfuture","['climatebrawl', 'climateaction', 'fridaysforfuture']",2021-12-10,2021,12,10,830331048223469568,monarijulius,MONARI OCHWANGI (#LifesBetterWithTrees),"Human influence has warmed the climate at a rate that is unprecedented in at least the last 2000 years.   Therefore stay ACTIVE, CIVIC AND FACTUAL-@GeraldKutney  #ClimateBrawl #ClimateAction #FridaysForFuture @mnyomb1 @vanessa_vash @GretaThunberg @edwinNamakanga @lenga2020  https://t.co/xFaRnUDUr3",en,"[{'screen_name': 'geraldkutney', 'name': 'gerald kutney - a friend of #climatebrawl 🌎🌍🌏', 'id': '904408999'}, {'screen_name': 'mnyomb1', 'name': 'nyombi morris', 'id': '1008688766062661632'}, {'screen_name': 'vanessa_vash', 'name': 'vanessa nakate', 'id': '1134059457191776257'}, {'screen_name': 'gretathunberg', 'name': 'greta thunberg', 'id': '1006419421244678144'}, {'screen_name': 'edwinnamakanga', 'name': 'edwin namakanga', 'id': '1024229482666840069'}, {'screen_name': 'lenga2020', 'name': 'baraka lenga', 'id': '1186606168648622080'}]",3,18,32,https://twitter.com/Monarijulius/status/1469329301728370689,False,[]
"uprootthesystem, fridaysforfuture, climateaction, extinctionrebellion","['uprootthesystem', 'fridaysforfuture', 'climateaction', 'extinctionrebellion']",2021-12-10,2021,12,10,3296853818,ibraheemlass,ibraheem mohammed 🇳🇬,"Let plant trees to save our planet, our planet is getting unprecedented weather and🔥Hot every day count.  School strike week 6.  #UprootTheSystem #FridaysForFuture #ClimateAction  #ExtinctionRebellion  https://t.co/tnUi22LPvh",en,[],4,26,139,https://twitter.com/ibraheemlass/status/1469335217626308612,False,[]
"uniclimatestrike, fridaysforfuture, peopleforfuture","['uniclimatestrike', 'fridaysforfuture', 'peopleforfuture']",2021-12-10,2021,12,10,1052200456255143936,davidfopp,David Fopp,#UniClimateStrike in Stockholm! Cutting down and burning forests is not sustainable. Shouldnt be a surprise. All emissions count. We need to change our relation to nature and put the idea of care into the centre of our societies. #FridaysForFuture   #PeopleForFuture  https://t.co/vEoIibrJ4d,en,[],2,9,28,https://twitter.com/DavidFopp/status/1469337244976701449,False,[]
"fridaysforfuture, uprootthesystem, climatestrike","['fridaysforfuture', 'uprootthesystem', 'climatestrike']",2021-12-10,2021,12,10,1254781178944487426,bahandagirad,Bahandagira dixon,No jobs on a dead planet money will be useless on a dead planet this is our only home #FridaysForFuture #UprootTheSystem #Climatestrike  https://t.co/52Nq8Q1HKQ,en,[],2,63,280,https://twitter.com/BahandagiraD/status/1469349133886660614,False,[]
fridaysforfuture,['fridaysforfuture'],2021-12-10,2021,12,10,12729672,philkearney,Phil Kearney,Flag-flying FFFers @ the Dáil in Dublin. Week 157 #FridaysForFuture Join us for pre-Christmas non-shopping for next 2 Fridays @ 1pm. @GretaThunberg (Photo: Derek Speirs)  https://t.co/GuXmy9LB85,en,"[{'screen_name': 'gretathunberg', 'name': 'greta thunberg', 'id': '1006419421244678144'}]",2,8,30,https://twitter.com/philkearney/status/1469351208062271495,False,[]
"stopfakerenewables, climatestrike, fridaysforfuture, climateemergency","['stopfakerenewables', 'climatestrike', 'fridaysforfuture', 'climateemergency']",2021-12-10,2021,12,10,1008688766062661632,mnyomb1,Nyombi Morris,Europe's green energy is a disaster to our forests and wildlife it needs to be revised. Burning wood is not a Climate solution EU Biomass is a fake solution.   To safeguard our forests we must #StopFakeRenewables 🌳🌳 #ClimateStrike Week:67  #FridaysForFuture #ClimateEmergency  https://t.co/Dne9Ks3HTm,en,[],9,105,234,https://twitter.com/mnyomb1/status/1469356055884967951,False,[]
"climatestrikeonline, fridaysforfuture","['climatestrikeonline', 'fridaysforfuture']",2021-12-10,2021,12,10,293486313,tonepersson,Tone🌻,#climatestrikeonline #FridaysForFuture  https://t.co/p75uQZoDqd,qme,[],2,12,37,https://twitter.com/TonePersson/status/1469358046031790080,False,[]
"climatestrike, fridaysforfuture, climateemergency, uprootthesystem, stopfakerenewables","['climatestrike', 'fridaysforfuture', 'climateemergency', 'uprootthesystem', 'stopfakerenewables']",2021-12-10,2021,12,10,952636350158819328,rhosking252,Robert Redmayne Hosking,🌍🌿👇 Solidarity Nyombi and fellow strikers...!✌️💚🌱 #ClimateStrike week 67: 🗣️📢🆘🔥🌊🌍🌊🔥🆘🌿 #FridaysForFuture 🗣️📢🌱🌍 #ClimateEmergency #UprootTheSystem ✊🗣️📢🌍🗣️📢✊ #StopFakeRenewables ⛔⛔🌳🌳🌳🌳⛔⛔,en,[],4,12,34,https://twitter.com/rhosking252/status/1469362578598109189,False,[]
"bhavreenkandhari, climatechange, environment, fridaysforfuture","['bhavreenkandhari', 'climatechange', 'environment', 'fridaysforfuture']",2021-12-10,2021,12,10,1160162992983400448,businessupturn,Business Upturn,"Meet Bhavreen Kandhari, Copy Writer turned Environmental activist #BhavreenKandhari #ClimateChange #environment #FridaysForFuture  https://t.co/ddVqyUrL7W",en,[],2,44,46,https://twitter.com/businessupturn/status/1469375175300845569,False,[]
"actorslife, headshots, fridaysforfuture","['actorslife', 'headshots', 'fridaysforfuture']",2021-12-10,2021,12,10,3228855873,sophialee_kelly,Sophia Leanne Kelly 🌱,Thank you @JamesMelia for my stunning headshots. Here's to future castings &amp; new chapters. 🤓 #actorslife #headshots #FridaysForFuture  https://t.co/pxHNN624YY,en,"[{'screen_name': 'jamesmelia', 'name': 'james melia', 'id': '122451981'}]",2,3,7,https://twitter.com/SophiaLee_Kelly/status/1469397262820425733,False,[]
